"Trade Facility","Date","Symbol","Short Volume","Short Exempt Volume","Total Volume","Market"
"NCTRF","2023-10-06","A","310","0","310","B"
"NQTRF","2023-10-06","A","165105","167","639134","Q"
"NYTRF","2023-10-06","A","1852","0","6104","N"
"NYTRF","2023-10-06","AA","26328","566","50332","N"
"NQTRF","2023-10-06","AA","1051152","2569","2452762","Q"
"NCTRF","2023-10-06","AA","523","0","6491","B"
"NQTRF","2023-10-06","AAA","732","0","1532","Q"
"NYTRF","2023-10-06","AAAU","9858","0","101943","N"
"NQTRF","2023-10-06","AAAU","229075","0","1000876","Q"
"NCTRF","2023-10-06","AAAU","1","0","63","B"
"ORF","2023-10-06","AABB","1699481","0","5509398","O"
"NQTRF","2023-10-06","AAC","144267","0","1284304","Q"
"NCTRF","2023-10-06","AAC","105","0","505","B"
"NYTRF","2023-10-06","AAC","11","0","33","N"
"NQTRF","2023-10-06","AAC/WS","2367","0","4642","Q"
"ORF","2023-10-06","AACAY","849","0","37803","O"
"NQTRF","2023-10-06","AACG","20","0","150","Q"
"NYTRF","2023-10-06","AACG","111","0","269","N"
"ORF","2023-10-06","AACTF","400","0","800","O"
"NYTRF","2023-10-06","AADI","279","258","313","N"
"NQTRF","2023-10-06","AADI","17381","0","28889","Q"
"NQTRF","2023-10-06","AADR","275","271","1033","Q"
"ORF","2023-10-06","AAFRF","3184","0","3184","O"
"ORF","2023-10-06","AAGC","4595238","0","5520200","O"
"ORF","2023-10-06","AAGFF","119607","0","169957","O"
"ORF","2023-10-06","AAGIY","102532","0","503370","O"
"NQTRF","2023-10-06","AAIC","5872","0","26020","Q"
"NYTRF","2023-10-06","AAIC","182","0","591","N"
"NQTRF","2023-10-06","AAICpC","164","0","164","Q"
"ORF","2023-10-06","AAIGF","6475","0","29974","O"
"NCTRF","2023-10-06","AAL","9464","0","14267","B"
"NYTRF","2023-10-06","AAL","471077","6031","819811","N"
"NQTRF","2023-10-06","AAL","7159011","16046","16692495","Q"
"ORF","2023-10-06","AALBF","120","0","120","O"
"NQTRF","2023-10-06","AAMC","388","0","2755","Q"
"NQTRF","2023-10-06","AAME","1","0","56","Q"
"NQTRF","2023-10-06","AAN","35109","0","69520","Q"
"NYTRF","2023-10-06","AAN","401","0","646","N"
"NCTRF","2023-10-06","AAOI","1028","0","5518","B"
"NYTRF","2023-10-06","AAOI","9858","889","19424","N"
"NQTRF","2023-10-06","AAOI","230038","6027","443755","Q"
"NQTRF","2023-10-06","AAON","28250","23","45650","Q"
"NYTRF","2023-10-06","AAON","40","18","751","N"
"NCTRF","2023-10-06","AAON","135","0","174","B"
"NCTRF","2023-10-06","AAP","1766","0","1958","B"
"NYTRF","2023-10-06","AAP","6442","2036","11596","N"
"NQTRF","2023-10-06","AAP","322245","1664","557351","Q"
"NQTRF","2023-10-06","AAPB","2138","0","5674","Q"
"NYTRF","2023-10-06","AAPB","47","0","69","N"
"NQTRF","2023-10-06","AAPD","7921","5","81743","Q"
"NYTRF","2023-10-06","AAPD","334","22","2510","N"
"NCTRF","2023-10-06","AAPD","1","0","201","B"
"ORF","2023-10-06","AAPJ","15805411","0","25654499","O"
"NQTRF","2023-10-06","AAPL","9063973","47888","19777392","Q"
"NYTRF","2023-10-06","AAPL","504230","6508","971806","N"
"NCTRF","2023-10-06","AAPL","24818","0","84330","B"
"NQTRF","2023-10-06","AAPU","34726","0","56109","Q"
"NCTRF","2023-10-06","AAPU","50","0","1151","B"
"NYTRF","2023-10-06","AAPU","7854","36","9905","N"
"NYTRF","2023-10-06","AAT","716","0","916","N"
"NQTRF","2023-10-06","AAT","24906","0","49061","Q"
"ORF","2023-10-06","AATC","2159","0","2681","O"
"NQTRF","2023-10-06","AAU","11453","0","43710","Q"
"NYTRF","2023-10-06","AAU","8","0","169","N"
"ORF","2023-10-06","AAUGF","9000","0","9000","O"
"ORF","2023-10-06","AAUKF","690","0","727","O"
"ORF","2023-10-06","AAVMY","3578","0","9437","O"
"ORF","2023-10-06","AAVVF","160","0","2563","O"
"ORF","2023-10-06","AAWH","23221","0","69969","O"
"NYTRF","2023-10-06","AAXJ","1","0","2","N"
"NQTRF","2023-10-06","AAXJ","34375","2000","66615","Q"
"NQTRF","2023-10-06","AB","39865","501","112198","Q"
"NYTRF","2023-10-06","AB","63","62","11731","N"
"NYTRF","2023-10-06","ABAT","811","0","1420","N"
"NQTRF","2023-10-06","ABAT","23184","482","53644","Q"
"ORF","2023-10-06","ABBNY","267353","0","571733","O"
"ORF","2023-10-06","ABBRF","28044","0","125622","O"
"NCTRF","2023-10-06","ABBV","1488","0","3017","B"
"NYTRF","2023-10-06","ABBV","148129","68","154257","N"
"NQTRF","2023-10-06","ABBV","470401","697","1315366","Q"
"NYTRF","2023-10-06","ABCB","7","7","107","N"
"NQTRF","2023-10-06","ABCB","33675","3","49205","Q"
"ORF","2023-10-06","ABCFF","1","0","5001","O"
"NQTRF","2023-10-06","ABCL","171278","27","293005","Q"
"NYTRF","2023-10-06","ABCL","6876","0","18270","N"
"NYTRF","2023-10-06","ABCM","18211","0","27009","N"
"NQTRF","2023-10-06","ABCM","1040291","100","4087052","Q"
"NCTRF","2023-10-06","ABEO","100","0","100","B"
"NQTRF","2023-10-06","ABEO","27441","0","97629","Q"
"NYTRF","2023-10-06","ABEO","3411","0","3519","N"
"ORF","2023-10-06","ABEPF","93000","0","143300","O"
"NQTRF","2023-10-06","ABEQ","313","0","5646","Q"
"NCTRF","2023-10-06","ABEV","254","0","12579","B"
"NYTRF","2023-10-06","ABEV","61541","0","92159","N"
"NQTRF","2023-10-06","ABEV","2702754","7386","6202080","Q"
"NQTRF","2023-10-06","ABG","19911","26","26978","Q"
"NCTRF","2023-10-06","ABG","7","0","32","B"
"NYTRF","2023-10-06","ABG","300","20","341","N"
"NQTRF","2023-10-06","ABIO","830","0","4292","Q"
"ORF","2023-10-06","ABIT","64210","0","84361","O"
"NQTRF","2023-10-06","ABL","2080","0","2945","Q"
"NQTRF","2023-10-06","ABLLW","4500","0","11821","Q"
"NQTRF","2023-10-06","ABLV","332","0","808","Q"
"NYTRF","2023-10-06","ABLV","30","0","51","N"
"NYTRF","2023-10-06","ABM","118","0","401","N"
"NQTRF","2023-10-06","ABM","30453","29","69231","Q"
"NCTRF","2023-10-06","ABM","135","0","290","B"
"ORF","2023-10-06","ABMC","70","0","270","O"
"NQTRF","2023-10-06","ABNB","1099391","722","1738088","Q"
"NCTRF","2023-10-06","ABNB","14985","0","19759","B"
"NYTRF","2023-10-06","ABNB","60139","240","77478","N"
"NCTRF","2023-10-06","ABOS","700","0","823","B"
"NQTRF","2023-10-06","ABOS","107129","0","185779","Q"
"NYTRF","2023-10-06","ABOS","1039","0","4381","N"
"ORF","2023-10-06","ABQQ","25000","0","12140901","O"
"NCTRF","2023-10-06","ABR","50377","0","50417","B"
"NQTRF","2023-10-06","ABR","1363078","288","1744462","Q"
"NYTRF","2023-10-06","ABR","19761","0","25377","N"
"ORF","2023-10-06","ABRMF","10070","0","10070","O"
"NQTRF","2023-10-06","ABRpD","4472","0","8438","Q"
"NYTRF","2023-10-06","ABRpD","148","0","165","N"
"NYTRF","2023-10-06","ABRpE","104","0","104","N"
"NQTRF","2023-10-06","ABRpE","363","0","1570","Q"
"NYTRF","2023-10-06","ABRpF","44","0","44","N"
"NQTRF","2023-10-06","ABRpF","2239","0","6188","Q"
"NYTRF","2023-10-06","ABSI","107","0","13747","N"
"NQTRF","2023-10-06","ABSI","52826","0","92010","Q"
"ORF","2023-10-06","ABSSF","520","0","2520","O"
"NYTRF","2023-10-06","ABT","18061","30","25657","N"
"NQTRF","2023-10-06","ABT","696027","713","1517960","Q"
"NCTRF","2023-10-06","ABT","59","0","222","B"
"NQTRF","2023-10-06","ABUS","103938","0","216867","Q"
"NYTRF","2023-10-06","ABUS","2155","0","8174","N"
"NQTRF","2023-10-06","ABVC","24293","820","29362","Q"
"NYTRF","2023-10-06","ABVC","1105","85","2331","N"
"ORF","2023-10-06","ABXXF","250","0","2856","O"
"NYTRF","2023-10-06","AC","1","0","1","N"
"NQTRF","2023-10-06","AC","356","0","2102","Q"
"NYTRF","2023-10-06","ACA","150","0","748","N"
"NQTRF","2023-10-06","ACA","22169","0","37769","Q"
"NQTRF","2023-10-06","ACAB","2","0","2","Q"
"NCTRF","2023-10-06","ACAD","1","0","1","B"
"NQTRF","2023-10-06","ACAD","128175","0","233050","Q"
"NYTRF","2023-10-06","ACAD","406","0","1956","N"
"NYTRF","2023-10-06","ACAQ","5937","1061","13761","N"
"NQTRF","2023-10-06","ACAQ","63376","3200","160961","Q"
"NCTRF","2023-10-06","ACAQ","454","0","1366","B"
"NQTRF","2023-10-06","ACAQ/U","26","0","212","Q"
"NQTRF","2023-10-06","ACAQ/WS","100","100","1900","Q"
"NQTRF","2023-10-06","ACAX","2","0","502","Q"
"NQTRF","2023-10-06","ACAXW","200","0","200","Q"
"ORF","2023-10-06","ACAZF","525","0","816","O"
"NYTRF","2023-10-06","ACB","55088","0","137144","N"
"NQTRF","2023-10-06","ACB","1979920","18962","3022539","Q"
"NCTRF","2023-10-06","ACB","850","0","1180","B"
"NCTRF","2023-10-06","ACCD","538","0","2238","B"
"NYTRF","2023-10-06","ACCD","3344","72","3945","N"
"NQTRF","2023-10-06","ACCD","157704","2785","397499","Q"
"NQTRF","2023-10-06","ACCO","20248","0","115216","Q"
"NYTRF","2023-10-06","ACCO","41","0","279","N"
"ORF","2023-10-06","ACCR","167723","0","172924","O"
"NCTRF","2023-10-06","ACDC","299","0","308","B"
"NYTRF","2023-10-06","ACDC","5836","0","6453","N"
"NQTRF","2023-10-06","ACDC","68439","13","125662","Q"
"ORF","2023-10-06","ACDVF","1296","0","11513","O"
"ORF","2023-10-06","ACDXF","5000","0","7990","O"
"NQTRF","2023-10-06","ACEL","13183","0","25907","Q"
"NYTRF","2023-10-06","ACER","3","0","8021","N"
"NQTRF","2023-10-06","ACER","30618","97","45701","Q"
"NCTRF","2023-10-06","ACER","1500","0","1500","B"
"NCTRF","2023-10-06","ACES","100","0","100","B"
"NYTRF","2023-10-06","ACES","11","0","26","N"
"NQTRF","2023-10-06","ACES","9240","0","80076","Q"
"NQTRF","2023-10-06","ACET","50353","0","178996","Q"
"NYTRF","2023-10-06","ACET","14322","0","26023","N"
"ORF","2023-10-06","ACGBY","22627","0","33254","O"
"NYTRF","2023-10-06","ACGL","2254","0","5798","N"
"NQTRF","2023-10-06","ACGL","300331","1","506355","Q"
"NCTRF","2023-10-06","ACGL","2371","0","3673","B"
"NQTRF","2023-10-06","ACGLN","4874","0","18507","Q"
"NCTRF","2023-10-06","ACGLN","11","0","117","B"
"NYTRF","2023-10-06","ACGLN","43","0","331","N"
"NCTRF","2023-10-06","ACGLO","121","0","121","B"
"NYTRF","2023-10-06","ACGLO","100","0","979","N"
"NQTRF","2023-10-06","ACGLO","4921","0","12536","Q"
"ORF","2023-10-06","ACGX","200","0","14361","O"
"NYTRF","2023-10-06","ACHC","914","0","1062","N"
"NQTRF","2023-10-06","ACHC","82600","0","223461","Q"
"NCTRF","2023-10-06","ACHL","90","0","90","B"
"NYTRF","2023-10-06","ACHL","5","0","2855","N"
"NQTRF","2023-10-06","ACHL","673","0","12007","Q"
"NYTRF","2023-10-06","ACHR","43289","3967","100293","N"
"NQTRF","2023-10-06","ACHR","899780","21158","1726321","Q"
"NCTRF","2023-10-06","ACHR","1482","0","10443","B"
"NQTRF","2023-10-06","ACHR/WS","3690","0","4675","Q"
"NQTRF","2023-10-06","ACHV","1668","42","9180","Q"
"NCTRF","2023-10-06","ACI","200","0","300","B"
"NYTRF","2023-10-06","ACI","9779","0","17367","N"
"NQTRF","2023-10-06","ACI","256634","142","1419620","Q"
"NYTRF","2023-10-06","ACIC","708","540","751","N"
"NQTRF","2023-10-06","ACIC","33464","0","49591","Q"
"NCTRF","2023-10-06","ACIC","1025","0","2409","B"
"NYTRF","2023-10-06","ACIO","81","0","82","N"
"NQTRF","2023-10-06","ACIO","14821","0","72304","Q"
"NYTRF","2023-10-06","ACIU","1","0","5447","N"
"NQTRF","2023-10-06","ACIU","4985","101","20850","Q"
"NQTRF","2023-10-06","ACIW","34188","0","89339","Q"
"NYTRF","2023-10-06","ACIW","1","0","343","N"
"ORF","2023-10-06","ACLHF","2100","0","22099","O"
"ORF","2023-10-06","ACLLF","233","0","4499","O"
"NCTRF","2023-10-06","ACLS","1704","0","1717","B"
"NQTRF","2023-10-06","ACLS","88628","0","116751","Q"
"NYTRF","2023-10-06","ACLS","860","0","1068","N"
"NQTRF","2023-10-06","ACLX","50936","0","64081","Q"
"NCTRF","2023-10-06","ACM","21","0","21","B"
"NQTRF","2023-10-06","ACM","44100","39","79520","Q"
"NYTRF","2023-10-06","ACM","1868","0","2297","N"
"NYTRF","2023-10-06","ACMR","8021","358","14628","N"
"NQTRF","2023-10-06","ACMR","305608","896","532456","Q"
"NCTRF","2023-10-06","ACMR","1778","0","5592","B"
"NCTRF","2023-10-06","ACN","1007","0","1049","B"
"NQTRF","2023-10-06","ACN","426934","95","717292","Q"
"NYTRF","2023-10-06","ACN","6585","0","8929","N"
"NQTRF","2023-10-06","ACNB","286","0","709","Q"
"NYTRF","2023-10-06","ACNB","200","0","200","N"
"NQTRF","2023-10-06","ACNT","47","0","584","Q"
"ORF","2023-10-06","ACOGF","33800","0","53700","O"
"NQTRF","2023-10-06","ACON","117","0","1784","Q"
"NCTRF","2023-10-06","ACOR","331","0","331","B"
"NYTRF","2023-10-06","ACOR","16","0","480","N"
"NQTRF","2023-10-06","ACOR","3495","15","6314","Q"
"NQTRF","2023-10-06","ACP","176485","161","287443","Q"
"NCTRF","2023-10-06","ACP","2902","0","2902","B"
"NYTRF","2023-10-06","ACP","2505","0","2608","N"
"NQTRF","2023-10-06","ACPpA","502","0","957","Q"
"NQTRF","2023-10-06","ACR","131","0","1766","Q"
"ORF","2023-10-06","ACRDF","30","0","157","O"
"NQTRF","2023-10-06","ACRE","45902","16","107905","Q"
"NYTRF","2023-10-06","ACRE","498","0","784","N"
"ORF","2023-10-06","ACRFF","51","0","158","O"
"ORF","2023-10-06","ACRG","500","0","900","O"
"ORF","2023-10-06","ACRHF","1050","0","15206","O"
"ORF","2023-10-06","ACRL","135399","0","930800","O"
"NYTRF","2023-10-06","ACRS","409","200","442","N"
"NQTRF","2023-10-06","ACRS","122252","0","153337","Q"
"NQTRF","2023-10-06","ACRV","3294","0","9225","Q"
"NYTRF","2023-10-06","ACRV","1","0","101","N"
"NQTRF","2023-10-06","ACRX","17462","2800","70622","Q"
"NYTRF","2023-10-06","ACRX","13988","0","15356","N"
"NQTRF","2023-10-06","ACRpC","493","0","1029","Q"
"NQTRF","2023-10-06","ACRpD","54","0","1630","Q"
"ORF","2023-10-06","ACSAF","490","0","490","O"
"ORF","2023-10-06","ACSAY","474","0","3922","O"
"NQTRF","2023-10-06","ACST","661","0","3330","Q"
"NYTRF","2023-10-06","ACST","10180","174","10314","N"
"NCTRF","2023-10-06","ACST","600","0","800","B"
"NQTRF","2023-10-06","ACT","15839","0","55167","Q"
"NQTRF","2023-10-06","ACTG","53249","129","72617","Q"
"NYTRF","2023-10-06","ACTG","18","0","1018","N"
"ORF","2023-10-06","ACTHF","37677","0","37677","O"
"NQTRF","2023-10-06","ACTV","144","0","2353","Q"
"NQTRF","2023-10-06","ACU","117","0","456","Q"
"ORF","2023-10-06","ACUT","7","0","9","O"
"NQTRF","2023-10-06","ACV","14477","0","29996","Q"
"NCTRF","2023-10-06","ACV","200","0","300","B"
"NCTRF","2023-10-06","ACVA","4403","0","4485","B"
"NYTRF","2023-10-06","ACVA","1020","0","1623","N"
"NQTRF","2023-10-06","ACVA","82502","0","265692","Q"
"NQTRF","2023-10-06","ACVF","2021","0","6444","Q"
"NQTRF","2023-10-06","ACWI","325017","709","626738","Q"
"NYTRF","2023-10-06","ACWI","4376","0","4671","N"
"NYTRF","2023-10-06","ACWV","213","0","14775","N"
"NQTRF","2023-10-06","ACWV","15761","0","50193","Q"
"NQTRF","2023-10-06","ACWX","291252","6953","894502","Q"
"NYTRF","2023-10-06","ACWX","2649","139","5429","N"
"ORF","2023-10-06","ACXIF","86","0","86","O"
"NCTRF","2023-10-06","ACXP","78","0","4923","B"
"NQTRF","2023-10-06","ACXP","200843","0","296413","Q"
"NYTRF","2023-10-06","ACXP","9433","0","31986","N"
"NYTRF","2023-10-06","ADAG","4247","0","5193","N"
"NQTRF","2023-10-06","ADAG","40982","0","76287","Q"
"NCTRF","2023-10-06","ADAG","500","0","600","B"
"NYTRF","2023-10-06","ADAP","1122","0","1184","N"
"NQTRF","2023-10-06","ADAP","93023","0","116703","Q"
"NCTRF","2023-10-06","ADBE","3585","0","6477","B"
"NQTRF","2023-10-06","ADBE","429632","231","849373","Q"
"NYTRF","2023-10-06","ADBE","4972","0","10406","N"
"ORF","2023-10-06","ADBRF","100","0","200","O"
"NCTRF","2023-10-06","ADC","37","0","1180","B"
"NYTRF","2023-10-06","ADC","1551","0","1962","N"
"NQTRF","2023-10-06","ADC","191501","7100","328303","Q"
"NCTRF","2023-10-06","ADCT","200","0","200","B"
"NYTRF","2023-10-06","ADCT","1807","0","5755","N"
"NQTRF","2023-10-06","ADCT","22684","8","45934","Q"
"NQTRF","2023-10-06","ADCpA","304","0","743","Q"
"NYTRF","2023-10-06","ADD","2274","92","3224","N"
"NQTRF","2023-10-06","ADD","31816","4021","78040","Q"
"ORF","2023-10-06","ADDDF","286","0","724","O"
"ORF","2023-10-06","ADDYY","4554","0","34189","O"
"NYTRF","2023-10-06","ADEA","274","0","1175","N"
"NQTRF","2023-10-06","ADEA","80913","0","147115","Q"
"NQTRF","2023-10-06","ADES","48514","0","54459","Q"
"NYTRF","2023-10-06","ADES","250","0","250","N"
"NQTRF","2023-10-06","ADFI","7775","0","9979","Q"
"ORF","2023-10-06","ADHI","5000","0","10250","O"
"NCTRF","2023-10-06","ADI","853","0","1104","B"
"NQTRF","2023-10-06","ADI","455700","309","944887","Q"
"NYTRF","2023-10-06","ADI","1280","52","4018","N"
"NQTRF","2023-10-06","ADIL","991","0","1156","Q"
"NCTRF","2023-10-06","ADM","117","0","528","B"
"NYTRF","2023-10-06","ADM","1461","0","3894","N"
"NQTRF","2023-10-06","ADM","299952","652","576059","Q"
"NYTRF","2023-10-06","ADMA","3452","0","11724","N"
"NQTRF","2023-10-06","ADMA","300582","761","703056","Q"
"NQTRF","2023-10-06","ADME","1","0","16154","Q"
"ORF","2023-10-06","ADMLF","40219","0","40219","O"
"ORF","2023-10-06","ADMT","200","0","450","O"
"NQTRF","2023-10-06","ADN","95477","300","138123","Q"
"NYTRF","2023-10-06","ADN","4449","225","12519","N"
"NYTRF","2023-10-06","ADNT","151","0","232","N"
"NQTRF","2023-10-06","ADNT","158865","212","255341","Q"
"NQTRF","2023-10-06","ADNWW","11973","0","14674","Q"
"NQTRF","2023-10-06","ADOC","90","0","90","Q"
"NQTRF","2023-10-06","ADOCR","8700","8700","18600","Q"
"NQTRF","2023-10-06","ADOCW","1300","0","2575","Q"
"ORF","2023-10-06","ADOOY","16","0","2892","O"
"NQTRF","2023-10-06","ADP","172007","963","328528","Q"
"NCTRF","2023-10-06","ADP","367","0","373","B"
"NYTRF","2023-10-06","ADP","31581","0","32954","N"
"NYTRF","2023-10-06","ADPT","19835","0","26775","N"
"NQTRF","2023-10-06","ADPT","320376","119","516708","Q"
"NQTRF","2023-10-06","ADPV","6556","0","6556","Q"
"ORF","2023-10-06","ADRNY","56123","0","90793","O"
"NQTRF","2023-10-06","ADRT","10","0","654","Q"
"NQTRF","2023-10-06","ADSE","344","338","5410","Q"
"NYTRF","2023-10-06","ADSK","2807","0","4530","N"
"NQTRF","2023-10-06","ADSK","253920","35","391024","Q"
"NCTRF","2023-10-06","ADSK","354","0","366","B"
"NQTRF","2023-10-06","ADT","584637","9000","781588","Q"
"NCTRF","2023-10-06","ADT","1488","0","1803","B"
"NYTRF","2023-10-06","ADT","3911","941","6215","N"
"NQTRF","2023-10-06","ADTH","9599","0","12733","Q"
"NYTRF","2023-10-06","ADTH","42","0","66","N"
"ORF","2023-10-06","ADTLF","2300","0","2300","O"
"NYTRF","2023-10-06","ADTN","949","0","2660","N"
"NQTRF","2023-10-06","ADTN","91499","194","235652","Q"
"NCTRF","2023-10-06","ADTX","200","0","400","B"
"NYTRF","2023-10-06","ADTX","865","0","1517","N"
"NQTRF","2023-10-06","ADTX","11762","0","30318","Q"
"NQTRF","2023-10-06","ADUS","4761","0","16430","Q"
"NYTRF","2023-10-06","ADUS","107","0","121","N"
"NYTRF","2023-10-06","ADV","125","24","416","N"
"NQTRF","2023-10-06","ADV","65310","146","228504","Q"
"NQTRF","2023-10-06","ADVE","42","0","42","Q"
"NYTRF","2023-10-06","ADVM","903","697","1193","N"
"NQTRF","2023-10-06","ADVM","14233","0","45035","Q"
"NQTRF","2023-10-06","ADX","62949","179","124865","Q"
"NYTRF","2023-10-06","ADX","20","0","248","N"
"NQTRF","2023-10-06","ADXN","5824","2","8349","Q"
"NYTRF","2023-10-06","ADXN","478","0","3086","N"
"ORF","2023-10-06","ADXS","2855","0","8339","O"
"ORF","2023-10-06","ADYEY","659333","0","5917512","O"
"ORF","2023-10-06","ADYYF","32","0","120","O"
"NYTRF","2023-10-06","AE","100","0","102","N"
"NQTRF","2023-10-06","AE","1265","0","3916","Q"
"NQTRF","2023-10-06","AEE","285213","747","488683","Q"
"NCTRF","2023-10-06","AEE","139","0","177","B"
"NYTRF","2023-10-06","AEE","1472","0","4766","N"
"NQTRF","2023-10-06","AEF","16241","0","54994","Q"
"NQTRF","2023-10-06","AEFC","14171","0","33966","Q"
"NYTRF","2023-10-06","AEFC","450","0","450","N"
"NCTRF","2023-10-06","AEG","1016","0","1016","B"
"NYTRF","2023-10-06","AEG","4894","0","4897","N"
"NQTRF","2023-10-06","AEG","311861","1186","681534","Q"
"ORF","2023-10-06","AEGXF","100","0","100","O"
"NQTRF","2023-10-06","AEHL","2581","0","5177","Q"
"NYTRF","2023-10-06","AEHR","141230","925","176719","N"
"NQTRF","2023-10-06","AEHR","1745559","47703","2733699","Q"
"NCTRF","2023-10-06","AEHR","28782","0","52348","B"
"NYTRF","2023-10-06","AEI","6","0","71","N"
"NQTRF","2023-10-06","AEI","178","0","1075","Q"
"NQTRF","2023-10-06","AEIS","41943","6519","56951","Q"
"NYTRF","2023-10-06","AEIS","170","0","275","N"
"NQTRF","2023-10-06","AEL","30807","0","100958","Q"
"NYTRF","2023-10-06","AELpA","324","0","324","N"
"NQTRF","2023-10-06","AELpA","2470","0","6022","Q"
"NYTRF","2023-10-06","AELpB","89","0","89","N"
"NQTRF","2023-10-06","AELpB","2494","0","8097","Q"
"NCTRF","2023-10-06","AEM","2300","0","14223","B"
"NQTRF","2023-10-06","AEM","465863","671","774463","Q"
"NYTRF","2023-10-06","AEM","8427","0","16252","N"
"NYTRF","2023-10-06","AEMB","1","0","2","N"
"NQTRF","2023-10-06","AEMB","5","0","6","Q"
"NYTRF","2023-10-06","AEMD","1978","0","2029","N"
"NQTRF","2023-10-06","AEMD","6761","151","10475","Q"
"NYTRF","2023-10-06","AENT","28","0","92","N"
"NQTRF","2023-10-06","AENT","215","100","2485","Q"
"NQTRF","2023-10-06","AENZ","83","0","90","Q"
"NYTRF","2023-10-06","AEO","4633","0","6090","N"
"NQTRF","2023-10-06","AEO","702664","0","1217048","Q"
"NQTRF","2023-10-06","AEON","635","0","5347","Q"
"NQTRF","2023-10-06","AEP","727718","8963","1641538","Q"
"NCTRF","2023-10-06","AEP","3510","0","5133","B"
"NYTRF","2023-10-06","AEP","3531","50","8615","N"
"NCTRF","2023-10-06","AER","1683","0","1691","B"
"NQTRF","2023-10-06","AER","248365","631","525534","Q"
"NYTRF","2023-10-06","AER","1249","0","17311","N"
"ORF","2023-10-06","AERG","14290","0","67435","O"
"NYTRF","2023-10-06","AES","357446","0","395135","N"
"NQTRF","2023-10-06","AES","4671605","1959","10972378","Q"
"NCTRF","2023-10-06","AES","5396","0","41810","B"
"NCTRF","2023-10-06","AESC","304","0","304","B"
"NQTRF","2023-10-06","AESC","436890","0","437775","Q"
"NCTRF","2023-10-06","AESI","100","0","300","B"
"NYTRF","2023-10-06","AESI","2913","0","3005","N"
"NQTRF","2023-10-06","AESI","55096","0","160506","Q"
"NYTRF","2023-10-06","AESR","666","0","666","N"
"NQTRF","2023-10-06","AESR","11481","0","22586","Q"
"NQTRF","2023-10-06","AETH","210","0","216","Q"
"ORF","2023-10-06","AETHF","10578","0","26024","O"
"ORF","2023-10-06","AETUF","545","0","5962","O"
"NQTRF","2023-10-06","AEVA","170664","0","326017","Q"
"NCTRF","2023-10-06","AEVA","502","0","502","B"
"NYTRF","2023-10-06","AEVA","1766","549","7776","N"
"NQTRF","2023-10-06","AEVA/WS","4426","0","7026","Q"
"NQTRF","2023-10-06","AEY","63","0","1275","Q"
"NQTRF","2023-10-06","AEYE","1975","0","27491","Q"
"NCTRF","2023-10-06","AEYE","37","0","37","B"
"NYTRF","2023-10-06","AEYE","2","0","378","N"
"NQTRF","2023-10-06","AEZS","3300","5","9268","Q"
"NYTRF","2023-10-06","AEZS","570","1","1498","N"
"NQTRF","2023-10-06","AFB","12645","0","33799","Q"
"ORF","2023-10-06","AFBOF","150","0","150","O"
"NCTRF","2023-10-06","AFCG","7","0","7","B"
"NQTRF","2023-10-06","AFCG","14872","577","25395","Q"
"NYTRF","2023-10-06","AFCG","16","0","1786","N"
"ORF","2023-10-06","AFFU","21454","0","60154","O"
"NCTRF","2023-10-06","AFG","220","0","220","B"
"NYTRF","2023-10-06","AFG","8","0","66","N"
"NQTRF","2023-10-06","AFG","27649","41","76106","Q"
"NQTRF","2023-10-06","AFGB","370","0","2770","Q"
"NQTRF","2023-10-06","AFGC","6562","0","9045","Q"
"NQTRF","2023-10-06","AFGD","368","0","2199","Q"
"NQTRF","2023-10-06","AFGE","1165","0","4323","Q"
"NQTRF","2023-10-06","AFIB","1160","0","20101","Q"
"NQTRF","2023-10-06","AFIF","1044","0","53704","Q"
"NQTRF","2023-10-06","AFK","401","0","5318","Q"
"NYTRF","2023-10-06","AFL","1379","0","2367","N"
"NQTRF","2023-10-06","AFL","399672","1121","694184","Q"
"NCTRF","2023-10-06","AFL","2","0","18","B"
"ORF","2023-10-06","AFLYY","21883","0","74823","O"
"NYTRF","2023-10-06","AFMD","2784","0","6285","N"
"NQTRF","2023-10-06","AFMD","82433","0","176206","Q"
"ORF","2023-10-06","AFMJF","184208","0","250546","O"
"ORF","2023-10-06","AFOM","1402","0","1402","O"
"ORF","2023-10-06","AFRAF","300","0","300","O"
"NQTRF","2023-10-06","AFRI","5958","0","7522","Q"
"NQTRF","2023-10-06","AFRIW","700","0","700","Q"
"NQTRF","2023-10-06","AFRM","4026167","14571","6220738","Q"
"NCTRF","2023-10-06","AFRM","26778","0","46339","B"
"NYTRF","2023-10-06","AFRM","184537","14783","273514","N"
"ORF","2023-10-06","AFSIB","300","0","450","O"
"ORF","2023-10-06","AFSIN","400","0","400","O"
"NYTRF","2023-10-06","AFT","87","0","87","N"
"NQTRF","2023-10-06","AFT","17877","0","37072","Q"
"NQTRF","2023-10-06","AFTY","100","0","241","Q"
"NQTRF","2023-10-06","AFYA","9856","210","33860","Q"
"NCTRF","2023-10-06","AG","3600","0","4940","B"
"NYTRF","2023-10-06","AG","20186","0","78231","N"
"NQTRF","2023-10-06","AG","760384","6002","2042001","Q"
"NQTRF","2023-10-06","AGAE","2885","0","22261","Q"
"NYTRF","2023-10-06","AGBA","1155","0","3260","N"
"NQTRF","2023-10-06","AGBA","1134","100","19446","Q"
"NYTRF","2023-10-06","AGCO","447","0","963","N"
